213;;TNT;86;04.03.2016
Zn;199;;;;43.99;0
3;133;;;;102.97;1
3;133;;;;73.97;1
3;133;;;;65.97;1
3;133;;;;51.97;1
3;133;;;;57.97;1
3;133;;;;79.97;1
