211;Vorkasse;DHL;86;04.03.2016
;101;;;;11.89;1
;199;;;;17.99;1
;143;;;;30.99;1
[>;312;;;;143.89;1
;101;;;;4.98;1
;101;;;;70.99;1
;80;;;;143.98;1
;101;;;;14.89;1
;11376;;;;14.99;1
;101;;;;11.89;1
;133;;;;11.97;1
;101;;;;15.89;1
L;50;;;;11.99;1
L;50;;;;10.99;1
;1;;;;15.97;1
;1;;;;12.97;1
;1;;;;18.97;1
;1;;;;263.97;1
;1;;;;264.97;1
L;50;;;;279.99;1
;442;;;;36.98;1
;199;;;;71.99;1
[;199;;;;89.99;1
3;133;;;;57.97;1
3;133;;;;79.97;2
;115;;;;32.99;2
;115;;;;32.99;1
